EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;ROUTE_NAME_ENGLISH;ROUTE_NAME_FRENCH;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
8884;1500634922;0.000;591.169;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430095254;20210731081808;288623
8998;1500585267;0.000;2835.417;Queen Elizabeth Way;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130612095958;20210731081808;288626
16126;1500610880;0.000;1097.681;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110922140112;20210731081808;288627
16124;1500609967;0.000;1405.822;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110908122246;20210731081808;288628
3115;1500588878;0.000;248.971;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110907151707;20210731081808;288629
16123;1500609929;0.000;1163.977;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;288630
25018;1507007749;0.000;215.165;Queen Elizabeth Way;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111214135608;20210731081808;288631
16139;1500614260;0.000;172.090;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;288632
13625;1500594248;0.000;857.329;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130905152426;20210731081808;288633
13477;1500535174;0.000;1007.562;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130905141328;20210731081808;288634
4159905;1500410565;0.000;691.145;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091500;20210731081808;290222
4159931;1500336351;0.000;103.846;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091701;20210731081808;290224
4159941;1510255398;0.000;294.741;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091702;20210731081808;290226
4159948;1510255394;0.000;400.144;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091702;20210731081808;290228
4159988;1500746328;0.000;48.015;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110331091704;20210731081808;290231
16609;1500721037;0.000;956.091;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111003095815;20210731081808;290239
16157;1500618015;0.000;1646.753;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;290241
16180;1500622787;0.000;895.412;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111003095248;20210731081808;290242
16197;1500626844;0.000;40.491;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290243
46361;1500623813;0.000;42.979;Hanlon Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110608144349;20210731081808;290244
13703;4074013;0.000;938.978;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20110718104523;20210731081808;290250
46185;1500624637;0.000;61.613;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;290251
46343;1500628828;0.000;844.056;Hanlon Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110608144349;20210731081808;290252
16210;1500628850;0.000;113.018;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290254
38309;5651667;0.000;1234.819;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130612105308;20210731081808;290255
2000505;1509821270;0.000;835.761;Queen Elizabeth Way;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130508155511;20210731081808;290256
38351;1508038647;0.000;1202.759;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161213113115;20210731081808;290258
38355;5678776;0.000;372.354;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130625101622;20210731081808;290259
38387;1508038894;0.000;272.307;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290260
37746;1507729577;0.000;1144.611;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20141204124640;20210731081808;290261
37814;1507730410;0.000;271.035;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110926142450;20210731081808;290262
35258;1508000506;0.000;328.666;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290263
38467;1508039495;0.000;336.918;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290264
38475;1508039531;0.000;342.972;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290265
35296;1508001369;0.000;99.988;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110928120313;20210731081808;290266
38483;1508039608;0.000;107.647;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290267
38484;1508039610;0.000;129.522;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290268
38495;1508039626;0.000;1201.372;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702113436;20210731081808;290269
38504;1508039719;0.000;303.155;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290270
14543;1500635211;0.000;571.419;Queen Elizabeth Way;;;20130411114135;20210731081808;290271
48219;1509823605;0.000;479.633;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130423141040;20210731081808;290272
16144;1500615158;0.000;2288.427;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121113123120;20210731081808;290273
8860;1500617815;0.000;773.636;Gardiner Expressway;;;20100913153043;20210731081808;290274
16302;1500648821;0.000;809.050;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130716095606;20210731081808;290275
8893;1500638213;0.000;1156.404;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130501133103;20210731081808;290276
16277;4297691;0.000;2966.755;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20141106154440;20210731081808;290278
16278;1500641441;0.000;600.344;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290279
24450;1500648411;0.000;564.561;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111007135307;20210731081808;290280
16301;1500648646;0.000;307.294;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930171634;20210731081808;290282
14463;1500621570;0.000;1613.266;Queen Elizabeth Way;;;20121203162647;20210731081808;290283
16179;1500622505;0.000;624.225;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930102601;20210731081808;290287
46134;1500623898;0.000;3687.411;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190820124926;20210731081808;290288
16311;1500651065;0.000;115.376;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930102503;20210731081808;290290
16418;1500671326;0.000;1093.055;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110908123514;20210731081808;290293
13800;1500656840;0.000;236.595;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130828141729;20210731081808;290294
16383;1500665088;0.000;276.755;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;290296
31431;1500630895;0.000;2395.438;Gardiner Expressway;;;20100914085258;20210731081808;290297
8925;1500665640;0.000;695.322;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130426142656;20210731081808;290298
3366;1500662078;0.000;43.813;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321114059;20210731081808;290300
37360;1500660145;0.000;834.752;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20141204150340;20210731081808;290301
16368;1500662994;0.000;1060.666;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290303
45753;1500669061;0.000;535.442;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;290304
8931;1500668513;0.000;100.482;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20130426115405;20210731081808;290305
16364;1500662438;0.000;181.116;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083446;20210731081808;290306
43829;1500673789;0.000;204.365;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;290308
36174;1500676437;0.000;52.024;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;290309
46274;1500676851;0.000;134.503;Hanlon Parkway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110608144349;20210731081808;290311
13833;1500673656;0.000;3654.415;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909143947;20210731081808;290312
43927;1500674335;0.000;701.146;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110922140545;20210731081808;290313
4417;1500669891;0.000;1794.186;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120217173811;20210731081808;290314
37392;1500670735;0.000;1919.862;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20141110100527;20210731081808;290315
16447;1500678379;0.000;1945.607;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110927153753;20210731081808;290316
14002;1500732469;0.000;5119.349;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130910095358;20210731081808;290317
13984;1500724811;0.000;870.327;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130910112744;20210731081808;290319
4540;1500725216;0.000;1183.300;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120217173307;20210731081808;290320
16627;1500725027;0.000;330.600;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;290321
16642;1500728423;0.000;19.645;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083446;20210731081808;290322
16657;1500732218;0.000;64.468;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110829135630;20210731081808;290325
4724;1500539064;0.000;52.193;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083445;20210731081808;291888
48424;1500597570;0.000;1126.299;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140326095759;20210731081808;291889
6079;1500544449;0.000;833.664;Queen Elizabeth Way;;;20100914092912;20210731081808;291890
15795;1500538202;297.206;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170814121852;20210731081808;291891
46099;1500551852;0.000;1438.846;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111006155306;20210731081808;291892
4745;1500550967;0.000;120.416;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;291895
48050;1510005775;39.049;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;291896
48035;4661587;0.000;165.030;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121227124909;20210731081808;291897
48149;1500549940;0.000;704.654;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130429140041;20210731081808;291899
42547;1508110421;0.000;513.483;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111004133739;20210731081808;291900
15830;1500546575;0.000;998.155;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;291901
43751;1500551714;0.000;40.047;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161213131454;20210731081808;291902
15831;1500546633;0.000;4168.491;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111004141417;20210731081808;291903
13651;1500600252;0.000;747.446;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20110718103818;20210731081808;291904
13525;1500556502;0.000;757.022;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909142538;20210731081808;291907
6109;1500553041;0.000;419.288;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430094228;20210731081808;291908
13680;4052373;0.000;948.740;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130430110341;20210731081808;291910
6134;1500560524;0.000;114.768;Queen Elizabeth Way;;;20100913110102;20210731081808;291911
2782;1500559108;0.000;565.682;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;291913
15896;1500562738;0.000;1849.092;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110927135922;20210731081808;291914
41532;1500559224;0.000;84.217;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;291916
12536;1500559625;0.000;40.023;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;291918
38170;1500561424;0.000;1610.035;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191031144658;20210731081808;291919
770;1500557958;0.000;982.961;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083442;20210731081808;291921
13546;1500565550;0.000;192.704;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20141001143351;20210731081808;291922
15907;1500565231;0.000;1616.819;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111003114008;20210731081808;291923
48377;1500517819;0.000;796.237;Highway of Heroes;Autoroute des Héros;MINISTRY OF TRANSPORTATION;20140324153525;20210731081808;291924
15944;1500573868;0.000;874.654;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20111006091218;20210731081808;291926
15973;1500579942;0.000;316.664;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191115110848;20210731081808;291928
43391;1500574651;0.000;1070.588;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083443;20210731081808;291929
9185;1500575283;0.000;673.902;Queen Elizabeth Way;;;20130418135702;20210731081808;291930
4682;1500523337;0.000;2427.644;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130305133530;20210731081808;291931
41558;1500577418;0.000;2595.226;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110929110937;20210731081808;291932
43445;1500577759;0.000;298.091;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110906113303;20210731081808;291935
6027;1500521910;0.000;487.212;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130502100418;20210731081808;291936
16027;1500589324;0.000;72.567;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110428083444;20210731081808;291937
4158025;1500735066;0.000;514.106;Deer Trail Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110330134945;20210731081808;291939
4158062;1500679305;0.000;141.010;Deer Trail Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110330135224;20210731081808;291941
4158110;7246325;0.000;105.129;Deer Trail Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190222151344;20210731081808;291948
4158119;1500707123;0.000;2541.206;Deer Trail Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930140327;20210731081808;291950
4158133;1500328248;0.000;185.431;Deer Trail Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110930130205;20210731081808;291952
4158155;1500520125;0.000;170.223;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110330142558;20210731081808;291953
4158156;1500388573;0.000;346.341;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110330142558;20210731081808;291954
4158194;1500330758;0.000;195.377;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110330142600;20210731081808;291955
4158198;1509267855;0.000;1457.390;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130404090924;20210731081808;291956
4158199;4536959;0.000;5170.670;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321111529;20210731081808;291957
4158201;1500417304;0.000;1333.581;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321112341;20210731081808;291958
4158215;1500561424;0.000;1610.035;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191031144658;20210731081808;291959
4158222;3907839;0.000;570.262;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130709113503;20210731081808;291960
4158230;1500373724;0.000;985.886;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321120058;20210731081808;291961
4158234;1500505287;0.000;136.760;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321120454;20210731081808;291962
4158237;1500731327;0.000;1613.408;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191104131840;20210731081808;291963
4158242;3907838;0.000;568.751;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130709114317;20210731081808;291964
4158253;1500314511;0.000;8976.369;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170321112410;20210731081808;291965
4158284;1500340391;0.000;1328.085;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121113130330;20210731081808;291966
